App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion,review_month
Zomato,2022-09-30 19:55:33,Such a good app and responsible. Good work and excellent 🤩,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-10-01 13:42:10,17.0.4,2022-09
Zomato,2022-05-07 19:06:39,Worst application for food ordering.. If your item is missing they will not refund your money saying its restaurant responsibility....,1,0,"Hi there, sorry to hear about that. Please write out to us at psreviewsupport@zomato.com and we'll reach to you at the earliest.",2022-05-08 15:18:45,16.4.9,2022-05
Zomato,2022-03-10 17:05:02,"Nice features, voice instruction 🤘",5,0,,,16.3.7,2022-03
Zomato,2022-04-27 17:16:52,"it's 3rd class service, any one not use this application? 3rd class service provider company?",1,0,"Hi there, we're sorry to hear that. It would be great if you can elaborate on your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-04-28 02:47:01,16.4.8,2022-04
Zomato,2022-03-30 15:46:00,Good service and more options,4,0,"Hi Ramesh, that's great! Glad to know you enjoyed using Zomato.",2022-04-02 10:31:49,,2022-03
Zomato,2023-03-02 14:13:54,execellent app for food,5,0,"Hi Vignesh, we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",2023-03-04 15:54:34,17.3.6,2023-03
Zomato,2022-08-19 16:28:54,Same Item is not deliver please do not use Zomato app Waste of money .....😭😭😭😭😭😭😭,1,1,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-20 12:32:00,16.6.8,2022-08
Zomato,2022-03-03 19:46:49,Pathetic service. You guys give dilivery partners two diliveries and henve the order get delayed. You won't let me cancel also. Order that was supposed to arrive in 30 min took an hour to diliver. Pathetic service,1,0,"Hi Muzaffar, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-03-03 21:59:02,16.3.5,2022-03
Zomato,2022-11-14 08:03:50,"Worst service experience, Swiggy is far better, Multiple times they give stale food and inadequate quality and quantity and Zomato executive says we can't fo anything about it",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-11-24 10:47:17,17.0.8,2022-11
Zomato,2022-11-05 12:32:52,"Pathetic service, it's better to go ahead with swiggy.",1,1,"Hi there, sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-11-08 14:31:34,17.0.5,2022-11
Zomato,2022-08-25 17:48:44,Partnership with restaurants who earn bad reviews maximum time; it only hampers the overall rating of Zomato also,3,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-08-25 18:21:19,16.6.9,2022-08
Zomato,2022-04-10 15:11:41,Very poor quality food delivery and wrong item delivered,1,1,"Hi there, please write to us at psreviewsupport@zomato.com & we'll look into this asap. We also encourage you to share your feedback with the restaurant, by writing a review on Zomato.",2022-04-12 08:38:59,16.4.5,2022-04
Zomato,2023-06-04 04:50:32,New upadate is not looking good previous one look better than this,5,0,,,16.6.9,2023-06
Zomato,2022-10-28 18:15:17,Active and spontaneous action all the time.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-10-29 05:54:43,17.0.7,2022-10
Zomato,2022-11-16 17:19:53,Our today's experience was really bad as the quantity we ordered was not delivered to us although mutton wale had picked the proper quantity.,5,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-11-25 06:20:55,17.1.2,2022-11
Zomato,2022-08-16 06:15:50,Best in business but should work on some aspects Some bad experience too but it can be everywhere,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-08-16 08:26:15,16.6.6,2022-08
Zomato,2023-03-07 17:09:02,"Worst never use it , zomota is flop , no service , just ask for delivery charge and delivery ka thikana he nhi , dont show time if you cant compelte it on time ,why there is no option of penalty for late deliverys",1,0,"Hi Ganesh, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2023-03-07 17:21:40,,2023-03
Zomato,2022-02-01 18:25:53,Very Good Services. I Love Zomato.And Thank You so much Zomato.,5,0,,,16.2.8,2022-02
Zomato,2023-02-19 12:09:34,Very great app,5,0,"Hi Akhtar, glad to hear that! Thank you for your feedback.",2023-02-20 15:13:13,17.3.2,2023-02
Zomato,2022-08-12 19:44:40,"Very disappointing , navigation problem",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-14 12:45:07,16.6.5,2022-08
Zomato,2022-11-18 09:33:23,Very good service and discounts i m enjoying,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-11-18 13:04:48,15.9.8,2022-11
Zomato,2022-09-08 13:31:28,You guy's are not providing order on cash of deliver if someone is not using online transactions how they order the things from your app i will going to uninstall Zomato he i will not get cash on delivery,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-09-09 13:34:25,16.7.0,2022-09
Zomato,2022-05-24 08:42:32,I had placed an issue to ur agent. No proper response.wordt that they block chat section. So we r not able to raise any concern if wrong food is delivered,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-25 12:27:18,16.5.0,2022-05
Zomato,2022-12-03 12:45:31,Delievery charges are too much. The service is good,4,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-12-09 11:50:18,17.0.4,2022-12
Zomato,2022-04-19 08:11:14,Notifications are innovative. Keep them going.,4,0,,,16.4.6,2022-04
Zomato,2023-02-08 13:52:32,"Very nice service, just tell your partner to send a justified quantity",5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-02-10 12:29:07,13.0.6,2023-02
Zomato,2023-03-19 14:38:02,Best in service,5,0,"Hi Kamaldeep, glad to hear that! Thank you for your feedback.",2023-03-25 16:08:24,17.3.9,2023-03
Zomato,2022-07-15 08:02:16,I'm not happy because not COD service very bad and they also charge delivery charge,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-07-15 08:42:02,16.5.9,2022-07
Zomato,2022-06-18 09:21:31,Better for food ordering in compair to ui it is better from swiggy,5,0,"Hi Deepak, glad to hear that! Thank you for your feedback.",2022-06-18 12:07:53,16.5.5,2022-06
Zomato,2022-08-09 14:24:07,Very efficient app and have good delivery,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-08-09 14:56:31,16.6.5,2022-08
Zomato,2023-01-15 10:28:16,"It's a good app, service and food both are good.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-01-15 10:32:46,17.2.3,2023-01
Zomato,2022-05-05 16:32:21,Delivery Timings is not matching with the Zomato app,3,0,"Hi Laksmikanth, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-06 10:27:03,16.4.9,2022-05
Zomato,2022-08-14 05:43:39,"ORDER DELIVERED IN 2 HRS. On 11th Aug, i ordered 2 item from Haldiram which were readymade. After 90 mins of ordering and no response from Zomato, i contact their customer service to check the status. I had a word with executive named 'SILKY' , who was full of lies. She offered me a compensation but I refused and asked her to give me a written apology or connect me to a senior. 'SILKY' said no for written apology, so she promised a senior will contact me in 2-4 hrs. But no one ever contacted me.",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-14 11:09:41,,2022-08
Zomato,2022-05-19 16:33:26,Very poor rates are higher than what i pay ordering directly from the resturant,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-05-20 11:52:42,16.5.0,2022-05
Zomato,2022-12-22 12:17:59,Started using it since 2 days. Will give a 5 star after few more experiences!,5,0,"Hi Praveen, glad to hear that! Thank you for your feedback.",2022-12-22 12:21:37,17.1.8,2022-12
Zomato,2023-03-17 21:51:51,"Delivery charges are higher then order, Not recommended at all",1,1,"Hi Lakshmi, delivery charges depend on several variables such as distance between drop location & the restaurant, availability of riders, weather conditions, time of the day, locality among others. This helps us fairly compensate our delivery partners for their time and effort that goes in making a delivery successful.",2022-12-15 07:57:13,,2023-03
Zomato,2022-04-28 13:59:30,I am giving 3 stars because service is nice but the they don't have change only i hope you will improve it,3,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-04-28 14:56:57,16.3.1,2022-04
Zomato,2023-01-08 13:25:34,Gives wonderful offers and experiences.. i love Zomato,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2023-01-12 08:58:22,17.2.3,2023-01
Zomato,2023-03-20 12:06:13,Best for food,5,0,,,17.3.9,2023-03
Zomato,2023-05-17 08:42:47,I am really really enjoying my gold membership as a food blogger ❤,5,0,,,,2023-05
Zomato,2023-04-16 15:05:22,Zomato Minimum free delivery 199 Rs Swiggy 149 Rs free delivery,3,0,,,17.4.2,2023-04
Zomato,2022-12-12 16:34:19,Very user friendly though high delivery charges,5,0,"Hi Manoj, glad to hear that! Thank you for your feedback.",2022-12-13 04:29:21,17.1.7,2022-12
Zomato,2022-06-07 07:19:06,Product quality is too good ♥️ Delevery duration also short ✌️,5,0,"Hi Deep, glad to hear that! Thank you for your feedback.",2022-06-10 05:38:47,16.5.0,2022-06
Zomato,2022-11-05 15:36:15,Worst delivery today for 600 meter took 1 hr. So food was not hot as accept. Assign delivery partner how was far away from my point so wastage my time,1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com & we'll get this resolved ASAP.",2022-11-09 12:03:17,16.7.0,2022-11
Zomato,2023-04-05 11:39:09,Good menu with good offers,4,0,,,17.2.9,2023-04
Zomato,2022-12-27 23:23:38,Perfect food delivery and delicious food,5,0,"Hi Amita , That's great! Glad to know you enjoyed using Zomato.",2022-12-28 07:00:42,17.1.0,2022-12
Zomato,2022-09-04 07:40:08,Good service and fast delivery,5,0,"Hi there, glad to hear that! Thankyou for your feedback.",2022-09-11 11:15:21,,2022-09
Zomato,2022-12-25 15:59:00,Food options are great ...even for Pure veg and jain food,5,0,"Hi Deepshikha, we are glad to know that you are happy with our delivery service. We strive towards creating a delivery universe that is uniquely focused on ensuring a good experience.",2022-12-25 16:26:37,,2022-12
Zomato,2022-07-01 18:31:06,"It was good earlier in starting and now they are careless, and also add such restaurants which are non hygienic and unhealthy",2,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",2022-07-02 06:32:27,16.5.6,2022-07
Zomato,2022-06-04 07:07:43,The best discount and very much better than swiggy 😎,5,0,"Hi there, glad to hear that! Thank you for your feedback.",2022-06-04 10:32:55,16.5.2,2022-06
Zomato,2023-07-16 08:39:31,"First Delivery , Biriyani Is testy but Over scented..",4,0,,,17.6.0,2023-07
Zomato,2023-03-11 15:57:56,Its not work,1,0,,,17.3.8,2023-03
Zomato,2022-12-24 16:03:12,Problem solving is very bad. They dont care for customer. Main focus and priority is the restaurants.,1,0,"Hi Neha, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at asreviewsupport@zomato.com, so we can address the same on priority.",2022-12-25 05:07:51,17.2.1,2022-12
Zomato,2022-08-08 16:21:12,Worst experience. Idiotic behavior. No response on phone. 3rd class delivery,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we'll get this checked immediately.",2022-08-10 12:11:13,16.6.5,2022-08
Zomato,2022-06-03 06:54:15,Very bad customer support and even after paying and ordering through you.for any dissatisfaction you guys said that we can't help you in it we are only delivery partners. I am totally dissatisfied,1,0,"Hi there, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",2022-06-03 08:38:06,,2022-06
